UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	16
0	200
0	128
123	13
8	0
211	1
0	1473
13	0
0	0
0	45
0	0
0	5
0	35
0	14
0	48
90	0
0	183
0	156
0	193
0	0
0	188
0	14
0	132
19	154
4	85
0	69
0	188
0	0
0	193
40	350
0	7385
0	239
0	28
0	3216
0	79
0	115
0	6
0	2600
0	89
0	2126
0	1377
0	7
0	0
88	11
256	3
9005	6088
0	5948
41	6
0	16
0	200
0	128
0	0
0	1
0	1473
0	0
132	45
0	0
0	5
0	35
0	14
0	48
0	183
0	156
0	193
0	0
0	188
0	46
25	0
0	132
0	156
0	102
0	156
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	0
0	0
0	48
0	12
0	5
0	3
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
2	0
0	19
0	28
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	5
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	14
21	5
0	0
0	132
0	156
0	102
0	73
0	69
0	0
0	193
0	48
0	7385
0	239
0	28
0	3216
0	81
0	115
0	47
0	2600
0	89
0	2126
2	1037
0	105
0	3
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
3	0
11	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
5	0
0	0
0	9
0	0
0	1
18	48
0	0
0	0
0	0
0	7
0	0
0	0
0	6
1	0
0	0
0	25
0	0
0	0
0	0
0	0
0	0
0	0
0	53
1	0
2	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
0	0
0	0
2	0
1	0
0	0
6	0
0	0
0	0
0	0
0	0
0	7
0	0
0	28
0	7
0	0
0	6
0	0
0	0
0	0
0	133
0	102
0	156
0	109
0	0
35	5
84	45
0	0
0	193
0	48
0	7385
0	239
0	28
0	3216
0	81
0	115
0	47
0	2600
0	89
0	2126
0	1377
0	7
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	0
0	0
0	0
0	0
0	3
0	25
0	53
51	19
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	7
0	0
0	0
0	0
