UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	35
0	253
0	168
240	2
19	0
174	7
0	1832
6	19
0	19
0	80
0	1
0	6
0	34
0	8
0	40
114	0
0	164
0	86
0	276
0	0
0	405
0	15
0	232
46	147
28	111
0	89
0	405
0	0
0	276
63	260
0	16176
0	354
0	23
0	3997
0	64
0	167
0	7
0	3268
0	85
0	1964
0	1249
0	9
0	0
74	1
187	3
16368	5403
0	5274
36	3
0	35
0	253
0	168
0	0
0	7
0	1832
0	19
209	81
0	1
0	6
0	34
0	8
0	40
0	164
0	86
0	276
0	0
0	405
0	91
68	0
0	232
0	147
0	80
0	192
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	38
0	9
0	9
0	24
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	0
0	21
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	0
0	2
0	0
0	0
0	5
0	9
0	24
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	36
62	9
0	0
0	232
0	147
0	80
0	87
0	89
0	0
0	276
0	40
0	16176
0	354
0	23
0	3997
0	68
0	167
0	45
0	3268
0	85
0	1964
0	962
1	125
0	3
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	1
48	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	15
0	0
0	0
0	0
0	0
0	20
0	0
4	0
0	24
0	0
0	8
27	38
0	3
0	0
0	0
0	13
0	0
0	35
0	14
0	0
0	0
0	45
0	0
0	0
0	0
0	0
0	0
0	0
0	37
0	0
0	0
10	0
0	0
0	0
0	0
0	0
0	0
0	0
11	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
7	20
0	0
0	40
0	13
0	35
0	14
0	0
0	0
0	0
0	147
0	80
0	147
0	211
0	0
60	9
458	81
0	0
0	276
0	40
0	16176
0	354
0	23
0	3997
0	68
0	167
0	45
0	3268
0	85
0	1964
0	1249
0	9
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	0
0	0
0	3
0	0
0	0
0	14
0	37
61	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
22	10
0	0
24	0
0	0
