UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	13
0	117
0	200
56	9
12	0
126	1
0	659
15	0
0	0
1	44
0	3
0	7
0	3
0	16
0	36
34	0
0	154
0	135
0	131
0	0
0	346
0	5
0	176
23	197
3	32
0	80
0	346
0	0
0	131
38	303
0	19193
0	176
0	21
0	735
0	64
0	87
0	12
0	3949
0	59
0	1090
0	717
0	3
0	0
30	2
84	1
4925	838
0	789
33	3
0	13
0	117
0	200
0	0
0	1
0	659
0	0
126	44
0	3
0	7
0	3
0	16
0	36
0	154
0	135
0	131
0	0
0	346
2	65
59	0
0	176
0	197
0	67
0	97
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	45
0	10
0	5
0	36
0	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
4	9
0	26
0	31
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
2	0
0	5
0	0
0	5
0	0
0	5
0	36
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	13
9	0
0	0
0	176
0	197
0	67
0	19
0	80
0	0
0	131
0	36
0	19193
0	176
0	21
0	735
0	65
0	87
0	34
0	3949
0	59
0	1090
0	576
0	26
0	1
0	0
0	0
1	3
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	3
16	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
1	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	25
0	0
1	0
0	6
0	0
0	6
49	45
0	0
0	0
0	0
3	15
3	0
0	28
0	17
0	0
0	0
0	45
0	0
0	0
0	0
0	0
0	0
0	0
1	42
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
15	0
2	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
1	22
0	0
0	93
0	15
0	28
0	17
0	2
0	0
0	3
0	71
0	67
0	197
0	149
0	0
45	0
193	52
0	0
0	131
0	36
0	19193
0	176
0	21
0	735
0	65
0	87
0	34
0	3949
0	59
0	1090
0	717
0	3
0	0
0	0
0	0
0	0
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	1
0	0
0	2
0	30
0	42
77	35
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
1	0
0	0
3	6
0	0
5	0
0	0
1	0
2	0
