UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	15
0	163
0	137
193	0
10	0
124	6
0	679
1	1
0	1
0	27
0	0
0	25
0	40
0	2
0	41
75	0
0	171
0	86
0	216
0	0
0	166
0	19
0	72
3	70
8	117
0	97
0	166
0	0
0	216
9	267
0	4353
0	225
0	26
0	3201
0	48
0	151
0	0
0	1319
0	30
0	888
0	655
0	7
0	0
44	3
140	0
8400	5035
0	4931
34	0
0	15
0	163
0	137
0	0
0	4
0	679
0	1
66	27
0	0
0	25
0	40
0	2
0	41
0	171
0	86
0	216
0	0
0	166
0	72
46	0
0	72
0	85
0	86
0	218
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	41
0	18
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
22	3
0	17
0	39
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	22
33	7
0	0
0	72
0	85
0	86
0	108
0	97
0	0
0	216
0	41
0	4353
0	225
0	26
0	3201
0	48
0	151
0	36
0	1319
0	30
0	888
0	542
1	98
0	0
0	3
0	0
0	7
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
2	0
15	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	11
0	0
0	0
0	9
0	0
0	2
28	41
0	5
0	0
0	0
0	3
0	0
0	14
0	0
0	0
0	0
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	29
0	0
0	0
5	0
0	0
0	0
0	0
0	0
9	0
0	0
4	0
1	0
0	0
1	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	6
0	0
0	36
0	3
0	14
0	0
0	5
0	0
0	6
0	176
0	86
0	85
0	57
0	0
55	7
140	72
0	0
0	216
0	41
0	4353
0	225
0	26
0	3201
0	48
0	151
0	36
0	1319
0	30
0	888
0	655
0	7
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	12
0	0
0	0
0	0
0	0
0	0
0	21
0	29
51	20
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	10
0	0
45	0
0	0
0	0
0	0
