UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	21
0	108
0	119
89	2
3	0
187	0
0	599
1	0
0	0
0	14
0	0
0	12
0	6
0	14
0	21
44	0
0	141
0	69
0	143
0	0
0	72
0	3
0	53
12	68
3	51
0	31
0	72
0	0
0	143
31	222
0	3775
0	116
0	16
0	1520
0	59
0	68
0	11
0	1232
0	21
0	625
0	419
0	3
0	0
50	8
105	0
3928	1884
0	1833
36	0
0	21
0	108
0	119
0	0
0	0
0	599
0	0
81	14
0	0
0	12
0	6
0	14
0	21
0	141
0	69
0	143
0	0
0	72
0	26
14	0
0	53
0	68
0	42
0	91
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	15
0	21
0	3
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	9
0	23
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	3
0	9
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
11	1
0	0
0	53
0	68
0	42
0	47
0	31
0	0
0	143
0	21
0	3775
0	116
0	16
0	1520
0	59
0	68
0	27
0	1232
0	21
0	625
0	335
1	47
0	0
0	8
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	13
0	0
0	0
0	0
0	0
2	1
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	0
0	2
0	0
1	0
0	5
0	0
0	6
10	15
0	1
0	0
0	0
0	0
4	0
0	2
0	3
0	0
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	52
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
3	0
4	0
0	0
0	0
0	0
5	0
0	0
0	0
4	0
0	0
0	0
0	0
0	10
0	0
0	11
0	0
0	2
0	3
0	0
0	0
0	3
0	78
0	42
0	68
0	52
0	0
17	1
76	26
0	0
0	143
0	21
0	3775
0	116
0	16
0	1520
0	59
0	68
0	27
0	1232
0	21
0	625
0	419
0	3
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	52
23	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
27	7
0	0
4	0
0	0
6	0
0	0
