UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
24	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	46
0	312
0	1
338	63
92	0
315	1
0	1061
0	0
0	0
0	28
0	7
0	104
0	157
0	44
0	14
180	0
0	237
0	157
0	2499
0	0
0	498
0	92
0	347
0	255
38	332
0	464
0	498
0	0
0	2499
15	350
0	2697
0	331
0	0
0	1297
0	64
0	823
0	119
0	1543
0	20
0	1006
0	700
0	0
0	0
63	0
134	0
6624	1829
0	1762
241	39
0	46
0	312
0	1
0	0
0	1
0	1061
0	0
87	28
0	7
0	104
0	157
0	44
0	14
0	237
0	157
0	2499
0	0
0	498
0	366
145	0
0	347
0	255
0	395
0	873
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	17
0	0
0	0
0	14
0	0
0	0
0	0
0	0
10	0
0	0
0	0
0	0
0	19
0	50
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
2	0
0	0
0	0
0	0
0	0
0	0
0	14
0	8
1	0
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	136
47	3
0	0
0	347
0	255
0	395
0	445
0	464
0	0
0	2499
0	14
0	2697
0	331
0	0
0	1297
0	64
0	823
0	665
0	1543
0	20
0	1006
0	539
0	67
0	0
1	0
0	0
0	0
3	2
0	0
0	1
0	0
0	0
0	12
0	0
0	0
0	0
0	0
3	7
0	0
9	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
7	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
25	17
0	0
0	0
0	0
0	0
0	0
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	58
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
12	0
10	20
0	0
0	74
0	2
0	10
0	0
0	0
0	0
0	62
0	685
0	395
0	255
0	288
0	0
306	3
213	317
0	0
0	2499
0	14
0	2697
0	331
0	0
0	1297
0	64
0	823
0	665
0	1543
0	20
0	1006
0	700
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
46	0
0	2
0	0
0	0
0	0
0	0
0	0
0	52
0	58
117	69
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
26	0
