UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	40
0	289
54	0
9	0
85	4
0	264
5	4
0	4
0	14
0	0
0	5
0	13
0	9
0	28
10	0
0	157
0	99
0	76
0	0
0	122
0	2
0	65
9	70
0	9
0	26
0	122
0	0
0	76
58	258
0	6252
0	45
0	12
0	717
0	50
0	46
0	0
0	1495
0	14
0	351
0	295
0	2
0	0
16	0
54	1
1978	858
0	821
10	1
0	3
0	40
0	289
0	0
0	4
0	264
0	4
37	14
0	0
0	5
0	13
0	9
0	28
0	157
0	99
0	76
0	0
0	122
3	20
24	0
0	65
0	70
0	41
0	31
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	25
0	0
0	3
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	4
0	5
0	20
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	3
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
13	5
0	0
0	65
0	70
0	41
0	10
0	26
0	0
0	76
0	28
0	6252
0	45
0	12
0	717
0	50
0	46
0	14
0	1495
0	14
0	351
0	229
0	24
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	3
0	0
0	0
0	0
0	0
1	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	18
0	0
1	0
0	5
0	0
0	2
18	25
0	0
0	0
0	0
3	2
0	0
0	5
0	1
0	0
0	0
0	22
0	0
0	0
0	0
0	0
0	0
0	0
0	19
0	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
1	0
2	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	0
0	35
0	2
0	5
0	1
0	0
0	0
0	2
0	20
0	41
0	70
0	51
0	0
11	5
84	20
0	0
0	76
0	28
0	6252
0	45
0	12
0	717
0	50
0	46
0	14
0	1495
0	14
0	351
0	295
0	2
0	0
0	0
0	0
0	0
0	0
0	7
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	6
0	4
0	19
50	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
22	0
0	0
6	0
0	0
0	0
