UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	24
0	139
0	61
133	4
28	0
228	22
0	1790
24	0
0	0
0	69
0	0
0	33
0	42
0	15
0	30
47	0
0	221
0	75
0	174
0	0
0	362
0	0
0	120
17	96
0	33
0	58
0	362
0	0
0	174
16	303
0	15726
0	94
0	22
0	1315
0	105
0	85
0	0
0	3415
0	69
0	2282
0	1544
0	0
0	0
39	11
199	0
9608	2345
0	2237
27	9
0	24
0	139
0	61
0	0
0	22
0	1790
0	0
260	69
0	0
0	33
0	42
0	15
0	30
0	221
0	75
0	174
0	0
0	362
0	36
28	0
0	120
0	96
0	108
0	93
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	27
0	20
0	1
0	26
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	1
0	31
0	72
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	1
0	26
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
7	0
0	0
0	120
0	96
0	108
0	43
0	58
0	0
0	174
0	30
0	15726
0	94
0	22
0	1315
0	105
0	85
0	35
0	3415
0	69
0	2282
0	1067
0	92
0	0
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
21	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	19
28	27
0	0
4	0
0	0
3	6
0	0
0	4
0	11
0	0
0	0
0	28
0	0
0	0
0	0
0	0
0	0
0	0
0	71
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
15	0
0	0
0	0
0	0
7	0
0	0
1	0
1	0
0	0
0	0
0	0
0	14
0	0
0	37
0	6
0	4
0	11
0	3
0	0
0	0
0	74
0	108
0	96
0	106
0	0
28	0
451	36
0	0
0	174
0	30
0	15726
0	94
0	22
0	1315
0	105
0	85
0	35
0	3415
0	69
0	2282
0	1544
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	24
0	0
0	0
0	0
0	2
0	0
0	6
0	71
106	32
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	20
0	0
34	0
0	0
