UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	38
0	162
11	0
9	0
71	0
0	263
6	0
0	0
0	18
0	0
0	0
0	2
0	4
0	16
26	0
0	80
0	49
0	51
0	0
0	122
0	0
0	72
9	59
0	15
0	4
0	122
0	0
0	51
36	139
0	6217
0	29
0	15
0	435
0	64
0	36
0	1
0	1195
0	28
0	315
0	177
0	16
0	0
18	6
67	0
2555	463
0	450
20	2
0	1
0	38
0	162
0	0
0	0
0	263
0	0
48	18
0	0
0	0
0	2
0	4
0	16
0	80
0	49
0	51
0	0
0	122
0	4
6	0
0	72
0	59
0	32
0	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	2
0	0
0	0
0	20
0	1
0	3
0	7
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
1	0
0	5
0	33
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	2
0	0
0	72
0	59
0	32
0	12
0	4
0	0
0	51
0	16
0	6217
0	29
0	15
0	435
0	67
0	36
0	13
0	1195
0	28
0	315
0	138
0	7
0	0
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
15	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	2
9	20
0	0
0	0
0	0
0	4
7	0
0	3
0	9
0	0
0	0
0	21
0	0
0	0
0	0
0	0
0	0
0	0
0	26
0	0
3	0
1	0
0	0
0	0
0	0
0	0
0	0
4	0
8	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	43
0	4
0	3
0	9
0	0
0	0
0	0
0	16
0	32
0	59
0	58
0	0
5	2
173	4
0	0
0	51
0	16
0	6217
0	29
0	15
0	435
0	67
0	36
0	13
0	1195
0	28
0	315
0	177
0	16
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	26
32	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	1
0	0
3	0
0	0
2	0
0	0
0	0
