UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	88
0	114
40	0
0	0
55	5
0	769
18	0
0	0
0	24
0	0
0	6
0	8
0	23
0	3
49	0
0	51
0	38
0	99
0	0
0	221
0	3
0	203
37	144
10	16
0	36
0	221
0	0
0	99
10	91
0	19178
0	54
0	28
0	262
0	31
0	16
0	4
0	3514
0	64
0	888
0	701
0	1
0	0
3	0
74	0
5191	510
0	501
15	9
0	0
0	88
0	114
0	0
0	5
0	769
0	0
161	24
0	0
0	6
0	8
0	23
0	3
0	51
0	38
0	99
0	0
0	221
0	36
50	0
0	203
0	144
0	111
0	73
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	45
0	0
0	4
0	27
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	6
0	33
0	33
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	27
0	5
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	24
10	9
0	0
0	203
0	144
0	111
0	12
0	36
0	0
0	99
0	3
0	19178
0	54
0	28
0	262
0	31
0	16
0	24
0	3514
0	64
0	888
1	568
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
22	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
7	45
0	0
0	0
0	0
0	13
1	0
0	7
0	30
0	0
0	0
0	31
0	0
0	0
0	0
0	0
0	0
0	0
0	25
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
8	0
0	0
0	0
0	0
0	0
0	0
1	0
5	0
0	0
0	0
0	0
0	4
0	0
0	40
0	13
0	7
0	30
0	23
0	0
0	3
0	48
0	111
0	144
0	177
0	0
34	9
349	36
0	0
0	99
0	3
0	19178
0	54
0	28
0	262
0	31
0	16
0	24
0	3514
0	64
0	888
0	701
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	25
57	39
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
10	0
0	0
1	0
0	0
0	0
0	0
0	0
