UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	75
0	279
0	184
194	0
15	0
143	18
0	1284
33	0
0	0
0	78
0	0
0	11
0	38
0	5
0	41
72	0
0	228
0	129
0	163
0	0
0	226
0	23
0	106
30	109
13	116
0	47
0	226
0	0
0	163
37	371
0	11792
0	305
0	29
0	3995
0	85
0	179
0	9
0	2504
0	67
0	1732
0	1325
0	2
0	0
58	4
231	1
9528	4340
0	4208
16	19
0	75
0	279
0	184
0	0
0	18
0	1284
0	0
139	78
0	0
0	11
0	38
0	5
0	41
0	228
0	129
0	163
0	0
0	226
0	44
37	0
0	106
0	109
0	171
0	199
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	26
0	8
0	9
0	7
0	0
0	0
0	0
1	0
1	0
0	0
0	0
2	0
2	7
0	24
0	42
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	9
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	28
30	10
0	0
0	106
0	109
0	171
0	123
0	47
0	0
0	163
0	41
0	11792
0	305
0	29
0	3995
0	85
0	179
0	38
0	2504
0	67
0	1732
0	1016
0	112
2	1
0	4
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	0
16	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
2	0
0	0
0	2
0	0
0	0
0	0
0	0
0	8
0	0
1	0
0	5
0	0
0	0
22	26
0	0
0	0
0	0
3	9
10	0
0	0
0	1
0	0
0	0
0	34
0	0
0	0
0	0
0	0
0	0
0	0
0	25
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
9	0
8	0
0	0
0	0
0	0
17	10
0	0
0	40
0	12
0	0
0	1
0	0
0	0
0	12
0	168
0	171
0	109
0	103
0	0
9	10
398	44
0	0
0	163
0	41
0	11792
0	305
0	29
0	3995
0	85
0	179
0	38
0	2504
0	67
0	1732
0	1325
0	2
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	21
0	25
55	31
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
10	12
0	0
58	0
0	0
