UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	26
0	216
0	227
187	2
3	0
243	3
0	1404
6	3
0	3
0	59
0	1
0	17
0	39
0	28
0	23
127	0
0	223
0	143
0	275
0	0
0	364
0	11
0	127
24	164
7	156
0	52
0	364
0	0
0	275
77	369
0	9437
0	239
0	79
0	3895
0	52
0	140
0	0
0	2832
0	96
0	1984
0	1432
0	0
0	0
70	0
143	0
11665	5441
0	5257
23	0
0	26
0	216
0	227
0	0
0	3
0	1404
0	3
219	59
0	1
0	17
0	39
0	28
0	23
0	223
0	143
0	275
0	0
0	364
8	43
41	0
0	127
0	164
0	151
0	227
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	21
0	31
0	5
0	36
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	47
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	14
0	0
0	5
0	0
0	0
0	0
0	5
0	36
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	23
40	0
0	0
0	127
0	164
0	151
0	113
0	52
0	0
0	275
0	23
0	9437
0	239
0	79
0	3895
0	56
0	140
0	80
0	2832
0	96
0	1984
0	1157
0	184
0	0
0	0
0	0
0	0
0	3
0	1
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	1
20	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
6	0
0	0
0	0
0	0
10	21
0	0
0	0
0	0
0	0
0	0
0	31
0	0
0	0
0	0
0	22
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
15	0
0	0
0	0
7	0
0	0
0	59
0	3
0	31
0	0
0	3
0	0
0	3
0	207
0	151
0	164
0	120
0	0
96	0
269	39
0	0
0	275
0	23
0	9437
0	239
0	79
0	3895
0	56
0	140
0	80
0	2832
0	96
0	1984
0	1432
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	30
0	8
130	47
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
26	17
0	0
9	0
0	0
