UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	108
0	37
36	1
3	0
77	2
0	1176
16	8
0	8
0	70
0	2
0	7
0	7
0	4
0	9
22	0
0	51
0	29
0	70
0	0
0	1197
0	8
0	286
33	158
2	15
0	47
0	1197
0	0
0	70
7	84
0	38570
0	84
0	19
0	540
0	22
0	48
0	5
0	4331
0	70
0	1833
0	1419
0	11
0	1
36	1
62	0
9338	584
0	536
38	1
0	5
0	108
0	37
0	0
0	2
0	1176
0	8
202	70
0	2
0	7
0	7
0	4
0	9
0	51
0	29
0	70
0	0
0	1197
2	38
50	0
0	286
0	158
0	108
0	53
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	47
0	8
0	8
0	44
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
8	11
0	32
0	5
0	0
0	1
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	1
0	8
0	44
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	15
4	4
0	0
0	286
0	158
0	108
0	14
0	47
0	0
0	70
0	9
0	38570
0	84
0	19
0	540
0	23
0	48
0	27
0	4331
0	70
0	1833
2	1105
0	11
0	0
0	1
0	1
0	4
0	1
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
2	2
32	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	6
0	0
0	0
0	0
0	0
0	11
0	0
0	0
0	6
0	0
0	5
31	48
0	0
0	0
0	0
1	5
4	0
0	14
0	7
0	0
0	0
0	43
0	0
0	0
0	0
0	0
0	0
0	0
0	12
2	0
2	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
14	0
1	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
0	0
5	13
0	0
0	107
0	5
0	14
0	7
0	2
0	0
0	6
0	29
0	108
0	158
0	249
0	0
23	4
746	36
0	0
0	70
0	9
0	38570
0	84
0	19
0	540
0	23
0	48
0	27
0	4331
0	70
0	1833
0	1419
0	11
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	0
0	0
0	0
0	0
0	0
0	6
0	12
118	43
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
7	4
0	0
3	0
0	0
