UniqueCount	AmbigCount
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	18
0	286
0	92
114	1
6	0
68	3
0	2102
18	1
0	1
0	95
0	3
0	11
0	34
0	16
0	30
58	0
0	154
0	72
0	219
0	0
0	688
0	19
0	576
65	330
3	33
0	74
0	688
0	0
0	219
35	233
0	49218
0	116
0	42
0	839
0	42
0	126
0	14
0	8632
0	86
0	3078
0	2115
0	9
0	0
52	3
112	1
11959	949
0	919
34	15
0	18
0	286
0	92
0	0
0	3
0	2102
0	1
318	95
0	3
0	11
0	34
0	16
0	30
0	154
0	72
0	219
0	0
0	688
0	59
52	0
0	576
0	330
0	297
0	133
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	58
0	15
0	16
0	54
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
16	6
0	42
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
1	0
0	0
0	0
0	0
0	0
0	16
0	54
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	36
22	4
0	0
0	576
0	330
0	297
0	55
0	74
0	0
0	219
0	30
0	49218
0	116
0	42
0	839
0	47
0	126
0	86
0	8632
0	86
0	3078
3	1612
1	12
0	1
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	0
0	0
0	0
0	0
1	3
51	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	9
0	0
0	0
0	0
0	0
5	19
0	0
0	0
0	10
0	0
0	7
20	58
0	0
0	0
0	0
3	29
4	0
0	37
0	29
0	0
0	0
0	94
0	0
0	0
0	0
0	0
0	0
0	0
0	30
0	0
2	0
0	0
0	0
0	0
0	0
0	0
3	0
3	0
18	1
4	0
0	0
0	0
4	0
0	0
5	0
7	0
0	0
0	0
0	0
10	25
0	0
0	107
0	29
0	37
0	29
0	4
0	0
0	5
0	101
0	297
0	330
0	516
0	0
59	3
705	57
0	0
0	219
0	30
0	49218
0	116
0	42
0	839
0	47
0	126
0	86
0	8632
0	86
0	3078
0	2115
0	9
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	15
0	0
0	0
0	0
0	0
0	1
0	20
0	30
131	48
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
15	15
0	0
2	0
0	0
9	0
