UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	15
0	178
0	116
127	0
6	0
198	29
0	584
11	0
0	0
0	14
0	0
0	12
0	16
0	21
0	43
59	0
0	202
0	96
0	175
0	0
0	120
0	8
0	89
8	47
36	118
0	34
0	120
0	0
0	175
22	299
0	4724
0	213
0	20
0	1958
0	85
0	92
0	8
0	1255
0	17
0	884
0	577
0	0
0	0
12	0
93	0
5352	2436
0	2356
1	0
0	15
0	178
0	116
0	0
0	29
0	584
0	0
118	14
0	0
0	12
0	16
0	21
0	43
0	202
0	96
0	175
0	0
0	120
0	20
70	0
0	89
0	47
0	125
0	171
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	114
0	28
0	8
0	45
0	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
2	9
0	37
0	63
0	0
0	0
0	0
0	0
16	0
0	0
0	0
0	18
0	0
0	0
0	0
0	0
0	0
0	8
0	45
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
27	0
0	0
0	89
0	47
0	125
0	91
0	34
0	0
0	175
0	43
0	4724
0	213
0	20
0	1958
0	85
0	92
0	8
0	1255
0	17
0	884
0	390
1	80
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	21
0	0
0	0
0	0
0	0
0	0
34	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	19
0	0
6	0
0	36
11	0
0	20
28	114
0	0
1	0
0	0
0	0
5	0
0	26
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	57
20	0
10	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
7	0
0	0
0	0
0	0
5	0
0	0
13	0
0	0
31	0
0	0
0	0
0	0
0	0
0	38
0	0
0	26
0	3
0	0
0	0
0	4
0	163
0	125
0	47
0	81
0	0
45	0
134	20
0	0
0	175
0	43
0	4724
0	213
0	20
0	1958
0	85
0	92
0	8
0	1255
0	17
0	884
0	577
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	11
0	0
0	0
0	1
0	0
0	0
0	26
0	56
188	46
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
41	49
0	0
133	0
0	0
6	0
0	0
