UniqueCount	AmbigCount
0	0
0	0
11	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	23
0	144
0	116
128	8
24	0
147	1
0	996
7	1
0	1
0	60
0	0
0	12
0	35
0	24
0	32
68	0
0	219
0	88
0	136
0	0
0	175
0	9
0	150
23	100
13	108
0	50
0	175
0	0
0	136
38	309
0	8444
0	193
0	12
0	4533
0	62
0	122
0	6
0	1929
0	41
0	1177
0	912
0	2
0	0
46	0
217	1
7159	3237
0	3143
13	3
0	23
0	144
0	116
0	0
0	1
0	996
0	1
207	60
0	0
0	12
0	35
0	24
0	32
0	219
0	88
0	136
0	0
0	175
0	41
50	0
0	150
0	100
0	84
0	157
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	36
0	3
0	0
0	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
14	5
0	7
0	20
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	16
42	4
0	0
0	150
0	100
0	84
0	87
0	50
0	0
0	136
0	32
0	8444
0	193
0	12
0	4533
0	65
0	122
0	21
0	1929
0	41
0	1177
0	710
2	85
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
18	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	8
0	0
0	0
22	36
0	0
0	0
0	0
0	3
0	0
0	2
0	0
0	0
0	0
0	31
0	0
0	0
0	0
0	0
0	0
0	0
0	15
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
15	0
0	0
0	0
0	0
0	0
0	0
1	0
6	0
2	0
0	0
0	0
1	2
0	0
0	36
0	3
0	2
0	0
0	0
0	0
0	3
0	133
0	84
0	100
0	123
0	0
39	4
117	41
0	0
0	136
0	32
0	8444
0	193
0	12
0	4533
0	65
0	122
0	21
0	1929
0	41
0	1177
0	912
0	2
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	14
0	0
0	0
0	0
0	0
0	0
0	5
0	15
31	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
12	11
0	0
18	0
0	0
0	0
