UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	54
0	96
27	0
5	0
65	0
0	244
0	0
0	0
0	24
0	0
0	1
0	7
0	7
0	29
16	0
0	82
0	49
0	90
0	0
0	71
0	8
0	40
0	48
0	11
0	19
0	71
0	0
0	90
4	143
0	5618
0	39
0	1
0	523
0	35
0	24
0	11
0	1080
0	22
0	321
0	291
0	0
0	0
16	0
49	0
1961	669
0	645
7	0
0	0
0	54
0	96
0	0
0	0
0	244
0	0
48	24
0	0
0	1
0	7
0	7
0	29
0	82
0	49
0	90
0	0
0	71
0	17
9	0
0	40
0	48
0	26
0	36
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	26
0	1
0	9
0	40
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	2
0	32
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	9
0	40
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
4	3
0	0
0	40
0	48
0	26
0	18
0	19
0	0
0	90
0	29
0	5618
0	39
0	1
0	523
0	39
0	24
0	32
0	1080
0	22
0	321
0	220
0	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
2	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
2	0
0	6
0	0
0	0
32	26
0	0
0	0
0	0
1	0
0	0
0	10
0	5
0	0
0	0
0	19
0	0
0	0
0	0
0	0
0	0
0	0
0	18
2	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
7	10
0	0
0	72
0	0
0	10
0	5
0	0
0	0
0	6
0	28
0	26
0	48
0	40
0	0
6	3
68	17
0	0
0	90
0	29
0	5618
0	39
0	1
0	523
0	39
0	24
0	32
0	1080
0	22
0	321
0	291
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	18
0	18
63	34
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	6
0	0
6	0
0	0
3	0
0	0
0	0
