UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	28
0	249
0	99
100	1
6	0
151	1
0	2359
35	1
0	1
0	134
0	0
0	29
0	21
0	36
0	29
76	0
0	96
0	64
0	247
0	0
0	803
0	31
0	461
98	393
3	48
0	128
0	803
0	0
0	247
34	160
0	59057
0	270
0	57
0	1588
0	34
0	162
0	4
0	9040
0	85
0	3266
0	2295
0	10
0	0
62	1
104	0
21887	1518
0	1445
41	16
0	28
0	249
0	99
0	0
0	1
0	2359
0	1
336	134
0	0
0	29
0	21
0	36
0	29
0	96
0	64
0	247
0	0
0	803
6	97
102	0
0	461
0	393
0	269
0	203
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	48
0	13
0	17
0	77
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
31	9
0	61
0	43
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	7
0	0
0	0
0	3
0	17
0	77
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	31
33	2
0	0
0	461
0	393
0	269
0	76
0	128
0	0
0	247
0	29
0	59057
0	270
0	57
0	1588
0	40
0	162
0	36
0	9040
0	85
0	3266
5	1763
0	53
0	0
0	1
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	0
74	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
5	27
0	0
0	0
0	18
0	0
0	14
41	48
0	3
0	0
0	0
7	27
8	0
0	21
0	20
5	0
0	0
0	84
0	0
0	0
0	0
0	0
0	0
0	0
0	44
0	0
2	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
24	0
5	0
0	0
0	0
0	0
0	0
0	0
16	0
0	0
0	0
0	0
4	33
0	0
0	160
0	27
0	21
0	20
0	5
0	0
0	3
0	155
0	269
0	393
0	395
0	0
89	2
1109	88
0	0
0	247
0	29
0	59057
0	270
0	57
0	1588
0	40
0	162
0	36
0	9040
0	85
0	3266
0	2295
0	10
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	2
0	11
0	44
218	70
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	1
0	0
1	0
