GeneID	logFC	AveExpr	t	P.Value	adj.P.Val	B
Solyc03g033560.3	0.409628347218992	5.62549771229823	2.50582515046446	0.0152673767650961	0.0784837931645984	-3.56450665862429
Solyc03g033580.3	-0.50169952848818	4.54349240118292	-2.11647615358625	0.0389360357553202	0.142352160171468	-4.22269809785268
Solyc03g033590.1	-0.225627111447823	1.85059868863842	-0.403938529801868	0.687855568745006	0.820769646831587	-5.4317341703714
Solyc03g033600.3	-0.649398316316788	4.66955563439428	-2.19865226001699	0.0322135380527812	0.126109382274548	-4.0783705414349
Solyc03g033610.1	0.0238338822347521	1.53240673395609	0.040694310286218	0.967689907593856	0.983402198635284	-5.50337300698214
Solyc03g033620.3	0.31487606748559	5.13276279166041	2.08245708557513	0.0420594534573693	0.149209020159511	-4.43206704526674
Solyc03g033630.3	0.0735440991033887	5.01650967736842	0.437922286582875	0.663191953476595	0.805123802075599	-6.39747904255761
Solyc03g033640.3	0.464247942475489	4.3068296005552	2.04734692911781	0.0455093691816623	0.157039913384192	-4.38706326687945
Solyc03g033650.3	0.372467486622945	4.17329151024989	1.84519948561735	0.0705029956693584	0.207582911741919	-4.71350675151766
Solyc03g033660.4	0.0812978428459989	0.812145651858971	0.104148384895225	0.91743802467001	0.957760472293412	-5.2380487116797
Solyc03g033720.5	0.18368897416562	2.14537246804042	0.452113909312353	0.653000542251211	0.798472016026387	-5.66056242277657
Solyc03g033740.4	0.475351817176406	0.298088901089489	0.257468397343672	0.79779726430028	0.890187257887281	-4.74871711791524
Solyc03g033770.1	1.36134756742193	-2.19283004906422	0.653306497004478	0.516334958952914	0.699846201817553	-4.72129407207435
Solyc03g033790.4	4.69468975924603	-2.50342811256266	2.11402914639633	0.039743112056199	0.144072254258901	-4.06207562452139
Solyc03g033795.1	0.758336034282155	0.604173480352733	0.724371090639846	0.471969450747876	0.665745971288734	-5.06645799623632
Solyc03g033830.2	0.891434197413777	1.07169931479718	1.76168267530795	0.0837917513008715	0.230602883266933	-4.23908471988699
