GeneID	logFC	AveExpr	t	P.Value	adj.P.Val	B
Solyc12g056360.1	-1.67364717879385	-0.743634124324958	-1.65536162404061	0.103660770413118	0.322831720436326	-4.26035350483468
Solyc12g056400.3	0.061932604017449	4.55206586105407	0.299077188803518	0.766030871483591	0.897002256908771	-6.41995558501514
Solyc12g056410.2	-0.364055747738402	5.94799241440356	-1.66673323115538	0.101366658228865	0.31897985013527	-5.25558720936556
Solyc12g056440.2	-0.170711288625193	4.44657512320279	-0.982609880876563	0.330188072057115	0.599915725387797	-6.03286830459945
Solyc12g056450.2	0.743935151584163	3.39273443498239	3.32435167902547	0.00159826194157232	0.0235734190389355	-1.34893047721005
Solyc12g056490.1	0.415800345094757	1.98417839614375	1.10535347965417	0.27391424176576	0.546374138791056	-5.30050473207598
Solyc12g056510.3	0.28830424290572	6.06331735855028	1.21294184874564	0.230439319868918	0.499494238562426	-5.88909052487391
Solyc12g056520.3	0.21356174062016	3.27795485938945	1.09665205358435	0.277667232326646	0.550198510034915	-5.7230523318965
Solyc12g056530.2	-0.0842006282733205	6.1645107690282	-0.416959377206697	0.678363508889009	0.850763837689953	-6.52120864326086
Solyc12g056540.1	-1.47478872349916	0.87177448938733	-2.19807169428872	0.0322572003010847	0.162271576433143	-3.53081710651747
Solyc12g056550.1	-1.06276623562173	3.8304369776316	-3.7100858485682	0.000491346615935992	0.0103681337209402	-0.332212266245048
Solyc12g056560.2	0.652497364187118	3.01270760692364	2.24373511213584	0.0289781155677357	0.152089788642082	-3.78951835964828
Solyc12g056580.2	-0.162876189620905	6.86273809618058	-0.706606370747464	0.482853533834599	0.728394919693414	-6.35504405818265
Solyc12g056590.2	-2.26944266906053	2.23911024874544	-5.1699716417704	3.51144695052455e-06	0.000324262873206072	4.26764680202561
Solyc12g056600.3	-4.87527124869068	3.20873501802422	-3.71657870073391	0.000481422366697187	0.0102126618430893	-0.361754901822192
Solyc12g056610.3	0.160140772698183	-2.06859879653211	0.0765217820143492	0.939298099355849	0.977365050347089	-4.85166151451027
Solyc12g056620.2	0.13245606293944	1.90642965383342	0.178281202902504	0.859170278714492	0.943006515375543	-5.53532925251428
Solyc12g056630.3	0.214399371976683	3.02325083890557	0.774663257494851	0.441922515116698	0.698544355665843	-5.97288770139406
Solyc12g056640.2	-0.28189014565069	4.12981726829355	-1.16919506864265	0.247467854627138	0.518489700365168	-5.70532873039945
Solyc12g056650.2	1.24660086618122	6.47632652762911	6.4433003066785	3.3123228179511e-08	9.39344639145313e-06	8.69991064958619
Solyc12g056660.4	-0.31082419045556	3.28941347487535	-1.16010449099306	0.251117300621733	0.522327907056229	-5.49387058844086
Solyc12g150125.1	-3.59411685592488	-3.65836314696804	-1.14427200172565	0.258571748648868	0.530144311475613	-4.58264563842451
Solyc12g056674.1	-2.52987277485809	-3.11363479281896	-1.08968166003639	0.281664680062026	0.55330791527298	-4.68185127946705
Solyc12g056675.2	-2.37875774916283	-3.19790106558781	-0.994213415913771	0.325011375136384	0.594588789798427	-4.69174801077738
Solyc12g056678.1	-2.94565258763457	-3.16866167289488	-1.358940473593	0.180398084855754	0.440195745548346	-4.48565613511371
Solyc12g056700.2	0.155981958952684	-1.74548712943942	0.0788609270126566	0.937435183850213	0.976599323629536	-4.87976702698356
Solyc12g056710.4	-0.261706200597692	0.933411738684532	-0.225747158158589	0.822251574660926	0.924051799635458	-5.35427493905532
Solyc12g056740.2	-0.0523811150607845	6.04162952313922	-0.279111728773193	0.781226852388468	0.903610369308797	-6.5767140608366
Solyc12g056760.2	-0.113893646811377	-0.390866151377404	-0.153628002059568	0.878476586781116	0.951069918147085	-5.26354445454987
Solyc12g056770.3	-0.645252473698443	3.74024062138457	-2.25192760790926	0.028422066933363	0.150602420514072	-3.89267556842829
Solyc12g056780.2	0.746400216795541	4.05013038644682	3.20331967579747	0.00228160195845359	0.0298217485030558	-1.81156966580627
Solyc12g056790.2	-0.419821770922076	5.16042269640326	-2.35759318279475	0.022052684628599	0.128266034242849	-3.94970382040493
Solyc12g056800.2	0.285874263984553	5.68183847080633	1.6940939964375	0.0960169137541348	0.308672172234082	-5.20700131521946
Solyc12g056830.1	0.641915765888479	9.41780963722526	2.03900196945831	0.0463645263033652	0.202126153113062	-4.47539986010042
Solyc12g056840.2	-0.0291197248368666	4.17356101307977	-0.161916591426358	0.871976760489671	0.948313148346088	-6.42197756138347
Solyc12g056850.2	0.112348984548089	6.50559475653806	0.453989200985547	0.651658753241109	0.835244988173732	-6.51280614138956
Solyc12g056860.2	-0.250805430264593	4.27952164586132	-1.17621662150228	0.244675268308523	0.515371032740336	-5.80437144245459
Solyc12g056900.2	0.569661024385968	3.53686286540957	1.8241811067355	0.0736679345388809	0.265123435174156	-4.68950668817538
Solyc12g056910.2	0.647061711765616	2.99809125913076	1.87359577399783	0.0664098414826691	0.248996995799503	-4.43873367766338
Solyc12g056920.3	-0.196643578835791	0.516855874688107	-0.304556805266837	0.761876113867484	0.895167953651561	-5.49533951933406
Solyc12g056930.2	-0.844734479890909	2.78772972514934	-2.2666454056489	0.0274468233899278	0.146903686985782	-3.68797602558341
Solyc12g056940.2	-0.285149722848325	7.11365842080813	-1.21246256588088	0.230621124854051	0.499712938012531	-5.84458177421942
Solyc12g056950.2	1.23162072134038	4.39594453539346	5.40895051783684	1.4870784420994e-06	0.000175054384910531	5.06968276724023
Solyc12g056960.2	-1.00384898865615	2.68524442665341	-1.95261239819133	0.0560649540674393	0.225248404618652	-4.06941041160321
Solyc12g056980.1	1.27367689107617	5.71818373555467	6.21405058912488	7.76244443372374e-08	1.87054861569043e-05	7.87560288822606
Solyc12g056990.1	-1.21935057498537	0.843959640752909	-1.67607450882292	0.0995133896233558	0.315372860409812	-4.27179880524529
Solyc12g056995.2	0.962214117085073	1.47694873739582	2.63263854485975	0.0110291443775211	0.0827384750757767	-2.82897786577779
Solyc12g057000.1	1.20456664761973	2.33820299552037	3.707852376557	0.000494805549755862	0.0103831671829029	-0.184784755411362
Solyc12g057010.3	0.97799527291534	-1.55624622590417	0.835262677949051	0.407255673968922	0.668766840645404	-4.85680259737218
Solyc12g057030.2	0.0303141179364652	2.79773053965488	0.0665659046856351	0.947173498204979	0.980468433697737	-5.95491211171561
Solyc12g057040.2	-0.0447998786046187	6.90838621836371	-0.209254799066311	0.835037912256889	0.930809344245635	-6.56227362598211
