GeneID	logFC	AveExpr	t	P.Value	adj.P.Val	B
Solyc07g065275.1	0.274932956243954	4.98465479441339	1.67547762760503	0.0996309714769128	0.196687363477838	-5.31358184377364
Solyc07g065310.3	-0.201895682892162	5.51435054036497	-1.17839578772028	0.243813219087867	0.381049768008317	-6.04256879026028
Solyc07g065320.4	1.10646244573501	5.77296401000694	4.90218028380526	9.07780752784266e-06	0.000190055171698692	3.2243585509059
Solyc07g065330.3	1.16476635614958	0.732038246116052	2.20384284179022	0.0318254808520971	0.0854753228739707	-3.59809964655334
Solyc07g065340.1	0.0805184149116833	5.42000527903499	0.387829376342504	0.699669167991934	0.795269801257365	-6.65813159369054
Solyc07g065370.4	0.00295003796355786	6.19285745626754	0.0211476701069404	0.983205923005697	0.99013963348361	-6.73656993593038
Solyc07g065380.4	0.699402486442013	4.35150896681912	1.68334466980488	0.0980903280871636	0.194178389297455	-5.21277260669691
Solyc07g065400.3	-0.394431391029942	2.35039507464707	-1.32191579901133	0.191777096423962	0.319406648315296	-5.30573939197574
Solyc07g065410.1	2.54792133058834	1.02208075739001	2.44934389840135	0.0175916988646769	0.0555813348497901	-3.104569896971
Solyc07g065450.3	0.14173063732753	1.95731413404372	0.345468008826468	0.731086729821282	0.818259302880162	-5.84283042952096
Solyc07g065460.1	-0.868331327411321	0.670055492727006	-1.26688115479179	0.210642744981608	0.341853833158827	-4.80348078473921
Solyc07g065470.4	0.800235556823697	2.24127750460902	1.97731925841092	0.053127378817749	0.123759886023853	-4.13307171974738
Solyc07g065480.3	0.161228374270216	5.67654738440229	0.776006062168032	0.441135981184275	0.581092417469638	-6.43641656197261
Solyc07g065490.3	0.103235487066314	7.07695041373989	0.875870727627044	0.384985570802573	0.528553797137931	-6.32211722649869
Solyc07g065500.2	-2.31946245665153	6.57527606112128	-7.68182159931572	3.25339714172834e-10	8.95497563260725e-08	13.1577252431894
Solyc07g065510.4	0.335888423479194	6.35266575940481	2.16939495000909	0.0344797632065081	0.0904246349840651	-4.465265051759
Solyc07g065530.1	0.463366887964979	2.13307996605253	0.749755595221934	0.45666084231199	0.59603376717294	-5.64349866172826
Solyc07g065550.3	-0.748225687722774	1.83189792814081	-1.91193546975954	0.0612041148819152	0.137340536895433	-4.26092832335083
Solyc07g065600.3	0.723948628999745	1.73366391180176	1.39375954775278	0.169108268181253	0.291213493012099	-4.81554688914841
Solyc07g065610.1	0.340625729853471	-0.682700604573674	0.405149239793689	0.686970809642357	0.785559179134653	-5.35826316534895
Solyc07g065620.5	-0.0773496368873055	4.23870127472177	-0.492224846399116	0.624558619841372	0.736833513241158	-6.49156191462064
Solyc07g065630.4	0.859175916560013	6.76963010847751	5.1685414491146	3.52944030334395e-06	9.35701616964429e-05	4.14008800695412
Solyc07g065640.3	-0.850759658881404	5.24628461822666	-3.84533554148955	0.000320087091260205	0.00280875297098793	-0.169256243457898
Solyc07g065650.2	0.200568218561012	4.70805280573098	0.975777425573529	0.333532334172142	0.477568260686518	-6.18824044952764
Solyc07g065660.5	0.128756211037015	2.36600320910496	0.362768715842722	0.718195848002454	0.80896980943453	-6.11391069935753
Solyc07g065680.3	0.10067413413172	5.07383474686673	0.563072379629385	0.575719618484431	0.697143307185941	-6.55119291724412
Solyc07g065690.3	-0.221107981150171	3.85766467082784	-1.1371523809768	0.260502846982601	0.400019016077885	-5.92538386606435
Solyc07g065700.4	-0.483564822341533	5.23675999331034	-2.73272837953149	0.00847569220076977	0.0325882356043155	-3.20721525412447
Solyc07g065710.3	-0.661825420213415	6.47789908641289	-2.76637286792776	0.00774763695270773	0.0305077544604379	-3.1322562219158
Solyc07g065720.5	-0.680470589457408	2.55087130055772	-2.32614848421217	0.0237998945897809	0.0692572492283782	-3.62578984560646
Solyc07g065730.1	1.33802304063632	0.0843990459454195	1.87058443835961	0.0668341504195315	0.146865201902404	-4.02461143003476
Solyc07g065740.3	-0.31830442122179	3.85011606420843	-1.79796514508491	0.0777820754298302	0.164150085220446	-4.96460926089088
Solyc07g065745.1	1.02934045478077	-0.218037867353448	1.39820832032906	0.167775499031852	0.289504380508821	-4.68388426219858
Solyc07g065760.3	-0.215057957872876	2.74639425223982	-0.88046089945244	0.382517262370336	0.52623799335469	-5.78770101788493
Solyc07g065790.2	-0.757141348040861	4.46986627443502	-4.78269119254678	1.37984477755532e-05	0.00025647025522843	2.86785521620072
Solyc07g065800.3	-0.446054362440179	5.50741880640863	-2.96745037757047	0.00447022593577712	0.0201888786400827	-2.64188383224367
Solyc07g065810.2	-0.365680032664552	-0.931142341155448	-0.301310241569391	0.76433688200372	0.843768411705316	-5.09131583778988
Solyc07g065820.3	-0.589303983484499	4.4215108440293	-2.3248916097304	0.0238722298226322	0.0693599077289983	-4.03177541755352
Solyc07g065840.2	0.938642603939336	10.1795790639523	4.91955538804588	8.5392280490485e-06	0.0001808017323462	3.42339971610866
Solyc07g065850.3	0.81890517512408	3.79003233388565	3.05970279200745	0.0034480647998252	0.0166505234412611	-2.15315141075383
Solyc07g065860.3	-1.06975071674498	3.2929285216527	-3.49323089749267	0.000961416862118026	0.00640841859268629	-0.896355127199174
Solyc07g065870.3	-0.342836978926667	3.05823345355284	-1.34668322713937	0.183715731885195	0.309365117834658	-5.40086789556908
Solyc07g065880.4	1.54713799311677	1.29747756465484	2.01809601966088	0.0485681709290184	0.116380803389891	-3.85714747603694
Solyc07g065890.3	-0.355828635025888	3.91052456305067	-1.41787827650029	0.161979759366004	0.281750099171478	-5.51304003720198
Solyc07g065900.3	-3.81916418370015	7.02047141725413	-7.38624650919738	9.79985465908752e-10	1.93077768056991e-07	12.0946981114523
Solyc07g065920.4	2.4543460046575	-2.32995481827991	1.40703458414742	0.165375340974952	0.286098251228953	-4.45544864362077
Solyc07g065930.3	-0.58091524474781	3.99080448481341	-2.84384020079098	0.00628494945981478	0.0260890217430369	-2.78781682012182
Solyc07g065940.1	-2.16923355823308	0.518083925746375	-2.05683288140576	0.0445539124362836	0.109308635348004	-3.7542883815525
Solyc07g065950.4	0.58425266343292	5.76810757178414	2.5935296209823	0.0122050155923693	0.0424769945783518	-3.55401517229093
Solyc07g065960.1	-0.502687908532201	2.77528263735797	-1.76142787724182	0.0838352848098181	0.173520405372704	-4.71316633835652
