UniqueCount	AmbigCount
0	0
0	0
25	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	27
0	183
0	95
227	2
10	0
278	11
0	1568
9	0
0	0
0	66
0	3
0	9
0	59
0	12
0	23
59	0
0	251
0	101
0	286
0	0
0	229
0	10
0	219
11	172
16	62
0	79
0	229
0	0
0	286
45	359
0	9987
0	288
0	46
0	3241
0	76
0	128
0	4
0	2924
0	57
0	1799
0	1150
0	2
0	0
47	8
233	0
10790	4186
0	4114
22	0
0	27
0	183
0	95
0	0
0	11
0	1568
0	0
213	66
0	3
0	9
0	59
0	12
0	23
0	251
0	101
0	286
0	0
0	229
0	51
42	0
0	219
0	172
0	94
0	150
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	51
0	24
0	1
0	31
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	26
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	1
0	31
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	25
30	7
0	0
0	219
0	172
0	94
0	64
0	79
0	0
0	286
0	23
0	9987
0	288
0	46
0	3241
0	85
0	128
0	112
0	2924
0	57
0	1799
0	887
1	72
0	0
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	3
5	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	13
0	0
0	0
0	20
0	0
0	6
12	51
0	0
0	0
0	0
0	4
0	0
0	25
0	0
0	0
0	0
0	20
2	0
0	0
0	0
0	0
0	0
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	29
0	0
0	51
0	4
0	25
0	0
0	0
0	0
0	9
0	114
0	94
0	172
0	203
0	0
47	7
209	50
0	0
0	286
0	23
0	9987
0	288
0	46
0	3241
0	85
0	128
0	112
0	2924
0	57
0	1799
0	1150
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	16
0	7
34	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	7
0	0
9	0
0	0
