UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	22
0	204
0	134
140	0
12	0
126	4
0	1373
11	0
0	0
0	44
0	4
0	34
0	20
0	7
0	45
85	0
0	174
0	115
0	208
0	0
0	222
0	11
0	193
51	136
7	80
0	42
0	222
0	0
0	208
24	300
0	8658
0	223
0	26
0	2422
0	73
0	139
0	19
0	2520
0	56
0	1817
0	1326
0	2
0	0
42	0
178	0
6888	2669
0	2600
20	7
0	22
0	204
0	134
0	0
0	4
0	1373
0	0
141	44
0	4
0	34
0	20
0	7
0	45
0	174
0	115
0	208
0	0
0	222
0	33
14	0
0	193
0	136
0	168
0	151
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	40
0	11
0	25
0	15
0	0
0	0
0	0
8	0
0	0
0	0
0	0
0	0
3	0
0	13
0	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	25
0	15
0	1
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	13
35	0
0	0
0	193
0	136
0	173
0	75
0	42
0	0
0	208
0	45
0	8658
0	223
0	26
0	2422
0	82
0	139
0	73
0	2520
0	56
0	1817
1	1048
0	62
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	0
0	0
0	0
0	0
4	4
12	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	14
2	0
2	0
0	20
0	0
0	1
22	40
0	0
0	0
2	0
0	12
0	0
0	0
0	4
0	0
0	0
0	46
0	0
0	0
0	0
0	0
0	0
0	0
0	32
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
4	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
2	5
0	0
0	39
0	15
0	0
0	4
0	1
0	0
0	0
0	145
0	173
0	136
0	176
0	0
28	0
129	32
0	0
0	208
0	45
0	8658
0	223
0	26
0	2422
0	82
0	139
0	73
0	2520
0	56
0	1817
0	1326
0	2
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	8
0	32
101	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	1
0	0
28	0
0	0
